laureate_id,full_name,given_name,family_name,gender,birth_date,birth_country,birth_city,prize_date,category,prizeAmount,motivation
910,"Stefan W. Hell","Stefan W.","Hell",male,1962-12-23,"Romania","Arad",2014-10-08,"Chemistry",8000000,"for the development of super-resolved fluorescence microscopy"
152,"Steven Chu","Steven","Chu",male,1948-02-28,"USA","St. Louis, MO",1997-10-15,"Physics",7500000,"for development of methods to cool and trap atoms with laser light"
115,"Steven Weinberg","Steven","Weinberg",male,1933-05-03,"USA","New York, NY",1979-10-15,"Physics",800000,"for their contributions to the theory of the unified weak and electromagnetic interaction between elementary particles, including, inter alia, the prediction of the weak neutral current"
122,"Subrahmanyan Chandrasekhar","Subrahmanyan","Chandrasekhar",male,1910-10-19,"India","Lahore",1983-10-19,"Physics",1500000,"for his theoretical studies of the physical processes of importance to the structure and evolution of the stars"
569,"Sully Prudhomme","Sully","Prudhomme",male,1839-03-16,"France","Paris",1901-11-14,"Literature",150782,"in special recognition of his poetic composition, which gives evidence of lofty idealism, artistic perfection and a rare combination of the qualities of both heart and intellect"
425,"Sune K. Bergström","Sune K.","Bergström",male,1916-01-10,"Sweden","Stockholm",1982-10-11,"Physiology or Medicine",1150000,"for their discoveries concerning prostaglandins and related biologically active substances"
1053,"Susumu Kitagawa","Susumu","Kitagawa",male,1951-07-04,"Japan","Kyoto",2025-10-08,"Chemistry",11000000,"for the development of metal–organic frameworks"
436,"Susumu Tonegawa","Susumu","Tonegawa",male,1939-09-05,"Japan","Nagoya",1987-10-12,"Physiology or Medicine",2175000,"for his discovery of the genetic principle for generation of antibody diversity"
162,"Svante Arrhenius","Svante","Arrhenius",male,1859-02-19,"Sweden","Vik",1903-11-12,"Chemistry",141358,"in recognition of the extraordinary services he has rendered to the advancement of chemistry by his electrolytic theory of dissociation"
1011,"Svante Pääbo","Svante","Pääbo",male,1955-04-20,"Sweden","Stockholm",2022-10-03,"Physiology or Medicine",10000000,"for his discoveries concerning the genomes of extinct hominins and human evolution"
924,"Svetlana Alexievich","Svetlana","Alexievich",female,1948-05-31,"Ukraine","Ivano-Frankivsk",2015-10-08,"Literature",8000000,"for her polyphonic writings, a monument to suffering and courage in our time"
750,"Sydney Brenner","Sydney","Brenner",male,1927-01-13,"South Africa","Germiston",2002-10-07,"Physiology or Medicine",10000000,"for their discoveries concerning genetic regulation of organ development and programmed cell death"
999,"Syukuro Manabe","Syukuro","Manabe",male,1931-09-21,"Japan","Shingu, Ehime",2021-10-05,"Physics",10000000,"for the physical modelling of Earth’s climate, quantifying variability and reliably predicting global warming"
619,"T.S. Eliot","T.S.","Eliot",male,1888-09-26,"USA","St. Louis, MO",1948-11-04,"Literature",159773,"for his outstanding, pioneer contribution to present-day poetry"
350,"Tadeus Reichstein","Tadeus","Reichstein",male,1897-07-20,"Poland","Wloclawek",1950-10-26,"Physiology or Medicine",164304,"for their discoveries relating to the hormones of the adrenal cortex, their structure and biological effects"
919,"Takaaki Kajita","Takaaki","Kajita",male,1959-03-09,"Japan","Higashimatsuyama",2015-10-06,"Physics",8000000,"for the discovery of neutrino oscillations, which shows that neutrinos have mass"
959,"Tasuku Honjo","Tasuku","Honjo",male,1942-01-27,"Japan","Kyoto",2018-10-01,"Physiology or Medicine",9000000,"for their discovery of cancer therapy by inhibition of negative immune regulation"
871,"Tawakkol Karman","Tawakkol","Karman",female,1979-02-07,"Yemen","Ta'izz",2011-10-07,"Peace",10000000,"for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work"
551,"The 14th Dalai Lama","Lhamo","Thondup",male,1935-07-06,"Tibet","Taktser",1989-10-05,"Peace",3000000,"for advocating peaceful solutions based upon tolerance and mutual respect in order to preserve the historical and cultural heritage of his people"
183,"The Svedberg","The","Svedberg",male,1884-08-30,"Sweden","Fleräng",1926-11-11,"Chemistry",116960,"for his work on disperse systems"
303,"Theodor Kocher","Theodor","Kocher",male,1841-08-25,"Switzerland","Bern",1909-10-28,"Physiology or Medicine",139800,"for his work on the physiology, pathology and surgery of the thyroid gland"
571,"Theodor Mommsen","Theodor","Mommsen",male,1817-11-30,"Schleswig","Garding",1902-11-13,"Literature",141847,"the greatest living master of the art of historical writing, with special reference to his monumental work, <I>A history of Rome</I>"
793,"Theodor W. Hänsch","Theodor W.","Hänsch",male,1941-10-30,"Germany","Heidelberg",2005-10-04,"Physics",10000000,"for their contributions to the development of laser-based precision spectroscopy, including the optical frequency comb technique"
470,"Theodore Roosevelt","Theodore","Roosevelt",male,1858-10-27,"USA","New York, NY",1906-12-10,"Peace",138536,"for his role in bringing to an end the bloody war recently waged between two of the world's great powers, Japan and Russia"
175,"Theodore W. Richards","Theodore W.","Richards",male,1868-01-31,"USA","Germantown, PA",1915-11-11,"Chemistry",146900,"in recognition of his accurate determinations of the atomic weight of a large number of chemical elements"
692,"Theodore W. Schultz","Theodore W.","Schultz",male,1902-04-30,"USA","Arlington, SD",1979-10-16,"Economic Sciences",800000,"for their pioneering research into economic development research with particular consideration of the problems of developing countries"
842,"Thomas A. Steitz","Thomas A.","Steitz",male,1940-08-23,"USA","Milwaukee, WI",2009-10-07,"Chemistry",10000000,"for studies of the structure and function of the ribosome"
800,"Thomas C. Schelling","Thomas C.","Schelling",male,1921-04-14,"USA","Oakland, CA",2005-10-10,"Economic Sciences",10000000,"for having enhanced our understanding of conflict and cooperation through game-theory analysis"
886,"Thomas C. Südhof","Thomas C.","Südhof",male,1955-12-22,"Germany","Göttingen",2013-10-07,"Physiology or Medicine",8000000,"for their discoveries of machinery regulating vesicle traffic, a major transport system in our cells"
325,"Thomas H. Morgan","Thomas H.","Morgan",male,1866-09-25,"USA","Lexington, KY",1933-10-20,"Physiology or Medicine",170332,"for his discoveries concerning the role played by the chromosome in heredity"
357,"Thomas H. Weller","Thomas H.","Weller",male,1915-06-15,"USA","Ann Arbor, MI",1954-10-21,"Physiology or Medicine",181647,"for their discovery of the ability of poliomyelitis viruses to grow in cultures of various types of tissue"
872,"Thomas J. Sargent","Thomas J.","Sargent",male,1943-07-19,"USA","Pasadena, CA",2011-10-10,"Economic Sciences",10000000,"for their empirical research on cause and effect in the macroeconomy"
602,"Thomas Mann","Thomas","Mann",male,1875-06-06,"Germany","Lübeck",1929-11-12,"Literature",172760,"principally for his great novel, <I>Buddenbrooks</I>, which has won steadily increased recognition as one of the classic works of contemporary literature"
274,"Thomas R. Cech","Thomas R.","Cech",male,1947-12-08,"USA","Chicago, IL",1989-10-12,"Chemistry",3000000,"for their discovery of catalytic properties of RNA"
736,"Tim Hunt","Tim","Hunt",male,1943-02-19,"United Kingdom","Neston",2001-10-08,"Physiology or Medicine",10000000,"for their discoveries of key regulators of the cell cycle"
687,"Tjalling C. Koopmans","Tjalling C.","Koopmans",male,1910-08-28,"the Netherlands","'s Graveland",1975-10-14,"Economic Sciences",630000,"for their contributions to the theory of optimum allocation of resources"
478,"Tobias Asser","Tobias","Asser",male,1838-04-28,"the Netherlands","Amsterdam",1911-12-10,"Peace",140695,"for his role as co-founder of the Institut de droit international, initiator of the Conferences on International Private Law (Conférences de Droit international privé) at the Hague, and pioneer in the field of international legal relations"
921,"Tomas Lindahl","Tomas","Lindahl",male,1938-01-28,"Sweden","Stockholm",2015-10-07,"Chemistry",8000000,"for mechanistic studies of DNA repair"
868,"Tomas Tranströmer","Tomas","Tranströmer",male,1931-04-15,"Sweden","Stockholm",2011-10-06,"Literature",10000000,"because, through his condensed, translucent images, he gives us fresh access to reality"
670,"Toni Morrison","Toni","Morrison",female,1931-02-18,"USA","Lorain, OH",1993-10-07,"Literature",6700000,"who in novels characterized by visionary force and poetic import, gives life to an essential aspect of American reality"
424,"Torsten N. Wiesel","Torsten N.","Wiesel",male,1924-06-03,"Sweden","Uppsala",1981-10-09,"Physiology or Medicine",1000000,"for their discoveries concerning information processing in the visual system"
828,"Toshihide Maskawa","Toshihide","Maskawa",male,1940-02-07,"Japan","Nagoya",2008-10-07,"Physics",10000000,"for the discovery of the origin of the broken symmetry which predicts the existence of at least three families of quarks in nature"
703,"Trygve Haavelmo","Trygve","Haavelmo",male,1911-12-13,"Norway","Skedsmo",1989-10-11,"Economic Sciences",3000000,"for his clarification of the probability theory foundations of econometrics and his analyses of simultaneous economic structures"
69,"Tsung-Dao Lee","Tsung-Dao","Lee",male,1926-11-24,"China","Shanghai",1957-10-31,"Physics",208629,"for their penetrating investigation of the so-called parity laws which has led to important discoveries regarding the elementary particles"
918,"Tu Youyou","Youyou","Tu",female,1930-12-30,"China","Zhejiang Ningbo",2015-10-05,"Physiology or Medicine",8000000,"for her discoveries concerning a novel therapy against Malaria"
395,"Ulf von Euler","Ulf","von Euler",male,1905-02-07,"Sweden","Stockholm",1970-10-15,"Physiology or Medicine",400000,"for their discoveries concerning the humoral transmitters in the nerve terminals and the mechanism for their storage, release and inactivation"
748,"nan","nan","nan",nan,nan,"nan","nan",2001-10-12,"Peace",10000000,"for their work for a better organized and more peaceful world"
525,"nan","nan","nan",nan,nan,"nan","nan",1965-10-25,"Peace",282000,"for its effort to enhance solidarity between nations and reduce the difference between rich and poor states"
550,"nan","nan","nan",nan,nan,"nan","nan",1988-09-29,"Peace",2500000,"for preventing armed clashes and creating conditions for negotiations"
747,"V. S. Naipaul","V. S.","Naipaul",male,1932-08-17,"Trinidad and Tobago","Chaguanas",2001-10-11,"Literature",10000000,"for having united perceptive narrative and incorruptible scrutiny in works that compel us to see the presence of suppressed histories"
117,"Val Fitch","Val","Fitch",male,1923-03-10,"USA","Merriman, NE",1980-10-14,"Physics",880000,"for the discovery of violations of fundamental symmetry principles in the decay of neutral K-mesons"
841,"Venkatraman Ramakrishnan","Venkatraman","Ramakrishnan",male,1952-00-00,"India","Chidambaram, Tamil Nadu",2009-10-07,"Chemistry",10000000,"for studies of the structure and function of the ribosome"
585,"Verner von Heidenstam","Verner","von Heidenstam",male,1859-07-06,"Sweden","Olshammar",1916-11-09,"Literature",131793,"in recognition of his significance as the leading representative of a new era in our literature"
760,"Vernon L. Smith","Vernon L.","Smith",male,1927-01-01,"USA","Wichita, KS",2002-10-09,"Economic Sciences",10000000,"for having established laboratory experiments as a tool in empirical economic analysis, especially in the study of alternative market mechanisms"
653,"Vicente Aleixandre","Vicente","Aleixandre",male,1898-04-26,"Spain","Sevilla",1977-10-06,"Literature",700000,"for a creative poetic writing which illuminates man's condition in the cosmos and in present-day society, at the same time representing the great renewal of the traditions of Spanish poetry between the wars"
1035,"Victor Ambros","Victor","Ambros",male,1953-12-01,"USA","Hanover, NH",2024-10-07,"Physiology or Medicine",11000000,"for the discovery of microRNA and its role in post-transcriptional gene regulation"
42,"Victor F. Hess","Victor F.","Hess",male,1883-06-24,"Austria","Peggau",1936-11-12,"Physics",159850,"for his discovery of cosmic radiation"
172,"Victor Grignard","Victor","Grignard",male,1871-05-06,"France","Cherbourg",1912-11-12,"Chemistry",140476,"for the discovery of the so-called Grignard reagent, which in recent years has greatly advanced the progress of organic chemistry"
218,"Vincent du Vigneaud","Vincent","du Vigneaud",male,1901-05-18,"USA","Chicago, IL",1955-11-02,"Chemistry",190214,"for his work on biochemically important sulphur compounds, especially for the first synthesis of a polypeptide hormone"
767,"Vitaly L. Ginzburg","Vitaly L.","Ginzburg",male,1916-10-04,"Russia","Moscow",2003-10-07,"Physics",10000000,"for pioneering contributions to the theory of superconductors and superfluids"
248,"Vladimir Prelog","Vladimir","Prelog",male,1906-07-23,"Austria-Hungary","Sarajevo",1975-10-17,"Chemistry",630000,"for his research into the stereochemistry of organic molecules and reactions"
